package_name,latest_version
jupyter-ai-magics,2.31.7
pystan,3.10.1
amplitude-analytics,1.2.2
pydifact,0.1.8
django-pgactivity,1.8.0
targ,0.6.0
djc-core-html-parser,1.0.3
neptune,1.14.0.post2
appdirs-stubs,0.2.0
rfswarm-agent,1.5.3
imgui-bundle,1.92.601
click-pathlib,2020.3.13.0
python-ranges,1.2.2
gffutils,0.13
presto-python-client,0.8.4
types-humanfriendly,10.0.1.20250319
pytest-pikachu,1.0.0
pykube-ng,23.6.0
ibm-cos-sdk,2.16.1
pennylane-lightning,0.44.0
durabletask,1.3.0
pexpect-serial,0.1.0
sphinxcontrib-svg2pdfconverter,2.1.0
quick-start,0.0.dev10
pygls,2.1.0
markdown-callouts,0.4.0
ansible-compat,25.12.1
proces,0.1.7
mailtrap,2.4.0
coveo-itertools,3.0
pyfracturedjson,2.0.0
django-push-notifications,3.3.0
graphlib-backport,1.1.0
pyobjc-framework-inputmethodkit,12.1
vcstool,0.3.0
betterproto,1.2.5
pylance,3.0.1
matrice-inference,0.1.164
cirq,1.6.1
types-pynamodb,0.1
pytest-xvfb,3.1.1
nox-poetry,1.2.0
doweb,1.7.3
drf-pydantic,2.9.1
silero,0.5.5
json-with-comments,1.2.10
pymatgen-io-validation,0.1.2
mecab-python3,1.0.12
dbt-score,0.15.0
python-fsutil,0.16.0
mock-firestore,0.11.0
click-command-tree,1.2.0
pyobjc-framework-mediaextension,12.1
pybloom-live,4.0.0
cirq-google,1.6.1
null,0.6.1
pygitguardian,1.29.0
wasmer-compiler-cranelift,1.1.0
streamlit-notify,0.3.1
flake8-bandit,4.1.1
djlint,1.36.4
opentelemetry-instrumentation-openai,0.53.3
keystonemiddleware,12.0.0
munch,4.0.0
flake8-unused-arguments,0.0.14
serpyco,1.3.13
libify,0.78
silero-vad,6.2.1
typhoon-rainflow,0.2.5
types-geopandas,1.1.3.20260311
dbt-metricflow,0.11.0
apache-airflow-providers-microsoft-mssql,4.5.0
yq,3.4.3
clvm-rs,0.17.3
conductor-python,1.3.8
pysnmp,7.1.22
azure-monitor-events-extension,0.1.0
sfdclib,0.2.26
rank-bm25,0.2.2
anyjson,0.3.3
awesomeversion,25.8.0
annotatedyaml,1.0.2
probableparsing,0.0.1
funcsigs,1.0.2
pymsgbox,2.0.1
oslo-metrics,0.15.1
drjit,1.3.1
chrome-version,0.4.0
mkdocs-simple-hooks,0.1.5
flash-attn,2.8.3
sphinx-press-theme,0.9.1
types-xlrd,2.0.0.20251020
pycsvschema,0.0.6
readability-lxml,0.8.4.1
types-emoji,2.1.0.3
flytekitplugins-ray,1.16.15
databricks-labs-dqx,0.13.0
bpyutils,0.5.8
aws-cdk-asset-node-proxy-agent-v5,2.0.166
testgres,1.13.7
pyrtcm,1.1.12
skylos,4.1.3
valohai-papi,0.1.3
textx,4.3.0
aimodelshare,0.5.83
flash-linear-attention,0.4.2
titiler-extensions,2.0.0
uhi,1.0.0
types-peewee,4.0.0.20260223
django-mptt,0.18.0
flask-restful,0.3.10
types-prettytable,3.4.2.6
fastapi-decorators,1.0.19
zep-cloud,3.18.0
blaze,0.10.1
aiosql,15.0
plum-dispatch,2.8.0
jupyter-leaflet,0.20.0
syllapy,0.7.2
standardjson,0.3.1
chalkpy,2.110.8
rtest,0.0.46
binho-host-adapter,0.1.6
libipld,3.3.2
devicetree,0.0.2
trafaret,2.1.1
darwin-py,3.4.3
rpaframework-pdf,10.0.3
nvidia-nvtx,13.2.20
bce-python-sdk,0.9.64
openseespylinux,3.8.0.0
manifestoo-core,1.14
starlette-prometheus,0.10.0
astro-sdk-python,1.8.1
pywinpty,3.0.3
pynvml,13.0.1
devpi-plumber,0.7.0
aio-pika,9.6.2
py3rijndael,0.3.3
liac-arff,2.5.0
morphys,1.0
esda,2.9.0
weread2notionpro,0.6.8
gspread-formatting,1.2.1
llama-index-readers-jira,0.6.0
pipupgrade,1.12.0
blockdiag,3.0.0
daft,0.7.5
intel-cmplr-lic-rt,2025.3.2
the-retry,0.1.1
workalendar,17.0.0
whiteboxgui,2.3.0
pycairo,1.29.0
dxpy,0.407.0
dbt,1.0.0.40.15
grep-ast,0.9.0
cppclean,0.13
onigurumacffi,1.5.0
javalang,0.13.0
opendatalab,0.0.10
flexparser,0.4
lumigo-core,0.0.16
mocket,3.14.1
shinywidgets,0.7.1
opentelemetry-instrumentation-vertexai,0.53.3
ofxparse,0.21
sumtypes,0.1a6
rerun-sdk,0.30.2
chronos-forecasting,2.2.2
cdk-bootstrapless-synthesizer,2.3.2
tap-gladly,0.4.1
warc3-wet-clueweb09,0.2.5
flexcache,0.3
tensorflowjs,4.22.0
lithops,3.6.4
sure,2.0.1
egnyte,0.5.3
tap-aftership,0.0.4
2captcha-python,2.0.5
llama-index-vector-stores-pinecone,0.8.0
mangum,0.21.0
itables,2.7.3
vws-web-tools,2026.2.22.1
python-frontmatter,1.1.0
flask-htmx,0.4.0
metpy,1.7.1
protoc-gen-validate,1.3.3
grpcio-channelz,1.78.0
mkdocs-panzoom-plugin,0.5.2
atlas-doc-parser,1.0.1
django-q,1.3.9
pytz-deprecation-shim,0.1.0.post0
pubchempy,1.0.5
runai-model-streamer-s3,0.15.8
qudida,0.0.4
python-consul2,0.1.5
appscript,1.4.0
pytest-json,0.4.0
nvidia-cusolver-cu11,11.4.1.48
interface-meta,1.3.0
fastdiff,0.3.0
types-pywin32,311.0.0.20260323
nvgpu,0.10.0
epitran,1.34.0
scholarly,1.7.11
python-geoip-geolite2,2015.0303
usaddress,0.5.16
mdformat-ruff,0.1.3
openinference-instrumentation-openai,0.1.42
nvidia-cusparse-cu11,11.7.5.86
types-flask-migrate,4.1.0.20250809
cantera,3.2.0
mozshellutil,1.0.0
sqlalchemy-json,0.7.0
pycocotools,2.0.11
git-changelog,2.9.2
hdf5storage,0.2.2
covdefaults,2.3.0
linear-tsv,1.1.0
midea-local,6.6.0
alibabacloud-sls20201230,5.12.1
python-status,1.0.1
salesforce-bulk,2.2.0
nvidia-cufft-cu11,10.9.0.58
large-image-source-openslide,1.34.0
spark-nlp,6.3.3
social-auth-app-django,5.7.0
chromadb-client,1.5.5
json-fix,1.0.2
googletrans,4.0.2
picosdk,1.1
vedro,1.15.1
ete3,3.1.3
pydotplus,2.0.2
ott-jax,0.6.0
opencc,1.2.0
esp-coredump,1.15.0
walrus,0.9.8
azdev,0.2.8
amazon-braket-default-simulator,1.34.1
pyobjc-framework-devicediscoveryextension,12.1
django-resized,1.0.3
juliapkg,0.1.23
pynautobot,3.0.0
assertive-mock-api-client,1.5.0
qiskit-algorithms,0.4.0
malduck,4.4.1
types-pyrfc3339,2.0.1.20250825
certbot-nginx,5.4.0
pyhanko-certvalidator,0.30.1
yamale,6.1.0
livekit-plugins-rime,1.5.0
markdown-it-pyrs,0.4.0
cornac,2.3.5
snscrape,0.7.0.20230622
yaml-config,0.1.5
filehash,0.2.dev1
featuremanagement,2.1.0
true-north,0.3.0
jobflow,0.3.1
llama-index-embeddings-gemini,0.4.2
ortools,9.15.6755
liquidctl,1.16.0
json-strong-typing,0.4.3
durabletask-azuremanaged,1.3.0
usaddress-scourgify,0.6.0
pyobjc-framework-fskit,12.1
arcade-serve,3.2.2
ml-wrappers,0.6.3
azureml-train-core,1.62.0
pygeoip,0.3.2
arize-phoenix,13.17.0
earthkit-utils,0.2.1
slixmpp,1.14.1
htmlmin,0.1.12
stumpy,1.14.1
striprtf,0.0.29
onnxruntime-gpu,1.24.4
vectorbt,0.28.4
paddlex,3.4.2
pytest-tagging,1.6.0
eido,0.2.5
prices,1.1.1
winrt-windows-foundation,3.2.1
tavily-python,0.7.23
python-octaviaclient,3.13.0
vdf,3.4
fastapi-sessions,0.3.2
rsconnect-python,1.28.2
mcp-server-git,2026.1.14
pyobjc-framework-collaboration,12.1
rucio-clients,39.4.1
mkdocs-coverage,2.0.0
motor-types,1.0.0b4
apache-airflow-providers-odbc,4.12.0
pytest-incremental,0.6.0
pyobjc-framework-instantmessage,12.1
grequests,0.7.0
sqlalchemy-diff,1.1.1
diracx-client,0.0.10
python-bitcoinlib,0.12.2
puremagic,2.1.1
pyobjc-framework-dictionaryservices,12.1
inwx-domrobot,3.2.0
jsonargparse,4.47.0
cuda-python,13.2.0
google-adk,1.27.2
portforward,0.7.6
validate-docbr,1.11.1
astropy,7.2.0
aiohttp-swagger,1.0.16
llama-index-readers-confluence,0.7.0
django-heroku,0.3.1
robotframework-metrics,3.7.0
websocket,0.2.1
safety-schemas,0.0.18
compel,2.3.1
nvidia-curand-cu11,10.3.0.86
diracx-cli,0.0.10
pydemumble,0.0.1
donfig,0.8.1.post1
dask-cloudprovider,2025.9.0
jupyterlab-code-formatter,3.0.3
methoddispatch,5.0.1
honcho,2.0.0
snapshottest,0.6.0
flask-pydantic-spec,0.8.7
passagemath-benzene,10.8.2
catboost-dev,0.26.1
srvlookup,3.0.0
openfeature-provider-flagsmith,0.1.5
pytelegrambotapi,4.32.0
nvidia-cuda-cupti-cu11,11.8.87
iso4217,1.16.20260101
sphinx-external-toc,1.1.0
pyobjc-framework-calendarstore,12.1
pydirectinput,1.0.4
litestar-htmx,0.5.0
jsonpath-rust-bindings,1.1.1
multipledispatch,1.0.0
openshift,0.13.2
infisical-python,2.3.6
mike,2.1.4
pocket-tts,1.1.1
pyhacrf-datamade,0.2.8
django-enumchoicefield,3.0.1
base58check,1.0.2
pybammsolvers,0.6.0
pysbd,0.3.4
django-invitations,2.1.0
urllib3-mock,0.3.3
ovh,1.2.0
pybit,5.14.0
cdk-ecr-deployment,4.1.2
mypy-boto3-kinesis,1.42.41
ase,3.28.0
opentelemetry-instrumentation-asyncpg,0.61b0
pytest-codeblocks,0.17.0
flaml,2.5.0
roboflow,1.2.16
adjusttext,1.3.0
cdktf-cdktf-provider-github,15.3.1
warrant-lite,1.0.4
zict,3.0.0
datefinder,0.7.3
django-rest-knox,5.0.4
yamlpath,3.8.2
py-geohex3,1.0.0
mypy-boto3-stepfunctions,1.42.3
atomicwrites-homeassistant,1.4.1
nbimporter,0.3.4
yte,1.9.4
eralchemy,1.6.0
python-levenshtein-wheels,0.13.2
segno,1.6.6
google-geo-type,0.5.0
esp-idf-kconfig,3.6.0
office-word-mcp-server,1.1.11
mutmut,3.5.0
protobuf-to-pydantic,0.3.3.1
nominal-api,0.1168.0
btchip-python,0.1.32
pyvcf,0.6.8
types-boto3-dynamodb,1.42.73
qtawesome,1.4.1
flashy,0.0.2
jsoncompat,0.2.6
objgraph,3.6.2
hive-metastore-client,1.0.9
flow-vis,0.1
ag-ui-langgraph,0.0.28
dukpy,0.5.1
uipath-llamaindex,0.5.7
nvidia-mathdx,25.6.0
glyphslib,6.13.0
tzfpy,1.1.3
powerfx,0.0.34
rhoknp,1.8.0
django-admin-sortable2,2.3.1
pulsar-galaxy-lib,0.15.14
tpu-inference,0.13.3
qprompt,0.16.3
patchelf-wrapper,1.2.0
lzfse,0.4.2
twiggy,0.5.1
ziglang,0.15.2
python-graphql-client,0.4.3
model-archiver,1.0.3
pygame-ce,2.5.7
lambdalib,0.11.2
nbclassic,1.3.3
testslide,2.7.1
sdbus,0.14.2
runai-model-streamer-gcs,0.15.8
pypubsub,4.0.7
git-filter-repo,2.47.0
basemap,2.0.0
annoy,1.17.3
svg-path,7.0
lumibot,4.4.56
djangorestframework-xml,2.0.0
pulp,3.3.0
jaxopt,0.8.5
api4jenkins,2.1.0
termplotlib,0.3.9
readme-metrics,3.4.0
python-rtmidi,1.5.8
pykrx,1.2.4
openpyxl-image-loader,1.0.5
pyobjc-framework-securityui,12.1
mmtf-python,1.1.3
scrapbook,0.5.0
antsibull-docs,2.24.0
rasterio,1.5.0
monty,2026.2.18
hf-transfer,0.1.9
pytest-redis,4.0.0
arcgis2geojson,3.1.1
mda-xdrlib,0.2.0
debtcollector,3.0.0
aiohttp-asyncmdnsresolver,0.1.1
opentelemetry-instrumentation-sqlite3,0.61b0
multiformats-config,0.3.1
fastrlock,0.8.3
edk2-pytool-extensions,0.30.8
xblocks-contrib,0.15.1
django-tenant-users,2.2.1
airflow-provider-duckdb,0.2.0
dingtalk-stream,0.24.3
types-boto3-rds,1.42.51
kubernetes-typed,18.20.2
micawber,0.6.2
tkinter-gl,1.1
haikunator,2.1.0
c7n-org,0.6.49
ax-platform,1.2.4
djangorestframework-camel-case,1.4.2
mnn,3.4.1
sqlean-py,3.50.4.5
neutron,27.0.1
periodictable,2.1.0
pulumi-github,6.12.1
aws-opentelemetry-distro,0.16.0
aerospike,19.1.0
pyfiglet,1.0.4
awslabs-iam-mcp-server,1.0.16
judoscale,1.13.2
flask-mail,0.10.0
pyodps,0.12.5.1
vega-datasets,0.9.0
mkdocs-glightbox,0.5.2
hdf5plugin,6.0.0
callee,0.3.1
pycrdt-websocket,0.16.0
pytest-describe,3.1.0
flask-executor,1.0.0
jsonapi-requests,0.8.0
py-openapi-schema-to-json-schema,0.0.3
pyjpegls,1.5.1
oslo-serialization,5.9.1
newrelic-api,1.0.6
download,0.3.5
dvc-azure,3.1.0
graphrag,3.0.6
basic-memory,0.20.2
google-cloud-alloydb-connector,1.12.1
apiclient,1.0.4
domdf-python-tools,3.10.0
qwak-core,0.7.38
cdktf-cdktf-provider-null,11.0.1
guzzle-sphinx-theme,0.7.11
alibabacloud-tea-util,0.3.14
bert-score,0.3.13
aiohttp-middlewares,2.4.0
browsergym-core,0.14.3
coverage-enable-subprocess,1.0
mock-open,1.4.0
serpent,1.42
oras,0.2.42
onnxocr-ppocrv5,0.0.14
marko,2.2.2
fastapi-versioning,0.10.0
langchain-astradb,1.0.0
django-cacheops,7.2
pygments-ansi-color,0.3.0
websocket-server,0.6.4
toml-fmt-common,1.3.2
lia-web,0.3.1
langextract,1.2.0
edgartools,5.25.1
fusionauth-client,1.64.0
cliff,4.13.2
grip,4.6.2
pyusb,1.3.1
retell-sdk,5.22.1
ropwr,1.2.0
aiooui,0.1.9
types-aiobotocore-transcribe,3.3.0
lscsoft-glue,4.1.1
depyf,0.20.0
redmail,0.6.0
opencensus-ext-sqlalchemy,0.1.3
scenedetect,0.6.7.1
smclarify,0.5
openfermionpyscf,0.5
proxsuite,0.7.2.post1
types-aiobotocore-sts,3.3.0
okonomiyaki,3.0.0
tensorflow-cpu,2.21.0
nuitka,4.0.6
blosc2,4.1.2
duckduckgo-search,8.1.1
advent-of-code,2025.6.0
arctic-inference,0.1.2
asgi-correlation-id,4.3.4
hmsclient,0.1.1
pykafka,2.8.0
genie-trafficgen,26.2
ansible-pygments,0.1.2
neovim,0.3.1
behave-html-formatter,0.9.10
dragonfly-core,1.75.24
pyswisseph,2.10.3.2
libcuvs-cu12,26.2.0
pycroscope,0.3.0
perfetto,0.16.0
mkdocs-exclude-search,0.6.6
getmac,0.9.5
aiometer,1.0.0
dstack,0.20.13
aws-psycopg2,1.3.8
pyavm,0.9.9
joblib-stubs,1.5.3.1.20260117
opentelemetry-sdk-extension-aws,2.1.0
cloudscraper,1.2.71
einops-exts,0.0.4
ursina,8.3.0
passagemath-rubiks,10.8.2
robotremoteserver,1.1.1
aiohttp-sse-client2,0.3.0
langchain-milvus,0.3.3
parametrize,0.1.1
simsimd,6.5.16
cylp,0.94.0
graphene-django,3.2.3
boxsdk,10.5.0
tinys3,0.1.12
dragonfly-energy,1.39.5
python-didl-lite,1.5.0
rocrate,0.14.2
apache-airflow-providers-vertica,4.3.0
rust-demangler,1.0
retryhttp,1.4.0
fixedwidth,1.3
django-registration,5.2.1
django-el-pagination,4.1.2
pamela,1.2.0
molotov,2.6
redlock,1.2.0
agent-framework-ollama,1.0.0b260319
hdwallet,3.6.1
ez-a-sync,0.34.2
idf-component-manager,3.0.0
blessings,1.7
ruyaml,0.91.0
tweepy,4.16.0
qtpy,2.4.3
dazl,8.9.0
llm,0.29
flameprof,0.4
neo,0.14.4
banks,2.4.1
python-youtube,0.9.8
pid,3.0.4
dbt-oracle,1.10.0
azure-ai-ml,1.32.0
theine-core,2.1.0
pyyml,0.0.2
fparser,0.2.1
nvidia-nvtx-cu11,11.8.86
auto-py-to-exe,2.50.0
python-binary-memcached,0.31.4
verifiers,0.1.11
triton-windows,3.6.0.post26
mdit-plain,1.0.1
anteroom,1.134.2
py-ubjson,0.16.1
mlserver-mlflow,1.7.1
rpm,0.4.0
sspilib,0.5.0
svgutils,0.3.4
accesscontrol,7.3
robotframework-jsonvalidator,2.0.0
ixnetwork,9.30.2212.8
aiostream,0.7.1
ob-project-utils,0.2.23
libkvikio-cu12,26.2.0
visitor,0.1.3
azureml-featurestore,1.2.2
prefect-kubernetes,0.7.6
flask-restplus,0.13.0
juliacall,0.9.31
django-admin-rangefilter,0.13.5
dict-recursive-update,1.0.1
dynamodb-json,1.4.2
pyairports,0.0.1
outdated,0.2.2
pytest-flakes,4.0.5
pytest-flakefinder,1.1.0
laboratory,1.0.2
spsdk-mcu-link,0.6.6
astronomer-providers,1.19.4
ipaddr,2.2.0
colcon-zsh,0.5.0
pulp-cli,0.38.2
codeguru-profiler-agent,1.2.6
towncrier,25.8.0
proxyproviders,0.2.2
python-igraph,1.0.0
arabic-reshaper,3.0.0
daqp,0.8.3
aws-cdk-aws-apprunner-alpha,2.244.0a0
silpa-common,0.3
vhacdx,0.0.10
apimatic-requests-client-adapter,0.1.10
rnet,2.4.2
pyfcm,2.1.0
django-click,2.5.0
swagger-spec-validator,3.0.4
parquet-metadata,0.0.1
pytest-print,1.2.2
redis-sentinel-url,1.0.1
sasl,0.3.1
libpff-python,20231205
flask-cache,0.13.1
django-appconf,1.2.0
euclid3,0.01
soda-core,4.3.0
perky,0.9.3
redislite,6.2.912183
pylzss,0.3.8
buildkite-sdk,0.9.0
latest-user-agents,0.0.5
fastapi-pagination,0.15.11
ldappool,3.0.0
jupyter-bokeh,4.0.5
pytest-ipywidgets,1.57.3
azure-ai-inference,1.0.0b9
fastapi-cloudauth,0.4.3
fhir-core,1.1.7
pottery,3.0.1
rstr,3.2.2
rounders,0.2.0
domain2idna,1.12.4
aiomqtt,2.5.1
language-tool-python,3.3.0
supervision,0.27.0.post2
storable,1.2.4
djangorestframework-stubs,3.16.8
aws-error-utils,2.7.0
capsolver,1.0.7
find-exe,0.2.1
benchmark-runner,1.0.961
types-boto3-ec2,1.42.72
cloud-storage-mocker,0.3.4
snaptime,0.2.4
msgspec-click,0.2.1
django-registration-redux,2.13
kfp-kubernetes,2.16.0
sigtools,4.0.1
knockapi,1.24.1
pygrib,2.1.8
pyais,2.20.0
disposable-email-domains,0.0.169
serpyco-rs,1.20.0
pyvista,0.47.1
pydynamodb,0.8.1
assemblyline-service-client,4.7.1.12
webtest,3.0.7
treelite-runtime,3.9.1
msgraphfs,0.4
libusb1,3.3.1
async-lambda-unstable,0.6.7
screeninfo,0.8.1
google-events,0.14.0
gspread-dataframe,4.0.0
pymantic,1.0.1
m2r,0.3.1
pymeshfix,0.18.0
eth-stdlib,0.2.8
types-grpcio-health-checking,1.0.0.20250506
in-n-out,0.2.1
fortls,3.2.2
astra-assistants,2.5.5
readthedocs-sphinx-search,0.3.2
git-remote-s3,0.3.2
clang,21.1.7
drf-yasg,1.21.15
os-win,5.9.0
emport,1.4.1
hsms,0.3.2
django-debug-toolbar-template-profiler,2.1.0
requests-mock-flask,2026.2.16
gilknocker,0.4.2
temp-mails,2.2.0
comfy-env,0.2.52
pymbolic,2025.1
ko-speech-tools,0.1.0
parquet-tools,0.2.16
django-test-migrations,1.5.0
times,0.7
pytest-picked,0.5.1
tangled-up-in-unicode,0.2.0
spacy-lookups-data,1.0.5
sacrebleu,2.6.0
pyversity,0.2.0
versioneer,0.29
pytest-httpserver,1.1.5
jinja2-strcase,0.0.2
syncedlyrics,1.0.1
django-test-plus,2.4.1
property-manager,3.0
great-tables,0.21.0
infoblox-client,0.6.2
dagster-spark,0.28.20
transliterate,1.10.2
tooz,8.1.0
justext,3.0.2
jaraco-logging,3.4.0
aiohomekit,3.2.20
scikit-spatial,9.0.1
whoosh-reloaded,2.7.5
newrelic,12.0.0
xbbg,0.12.2
dbt-redshift,1.10.1
grafana-foundation-sdk,1769699998!10.1.0
pytest-variables,3.1.0
simplesat,0.9.2
cherrypy-cors,1.7.0
rpy2-rinterface,3.6.5
pulumi-aws,7.23.0
sphinxcontrib-katex,0.9.11
kfp-server-api,2.16.0
cleanco,2.3
types-termcolor,1.1.6.2
lmdb,2.1.1
tbb-devel,2022.3.1
coolprop,7.2.0
pytest-datafiles,3.0.1
unimport,1.3.1
robotframework-reportportal,5.6.5
locust-cloud,1.30.0
pipedream,1.1.6
diff-match-patch,20241021
pytapo,3.4.11
qdldl,0.1.9.post1
preliz,0.24.0
flask-bootstrap,3.3.7.1
django-ajax-selects,3.0.3
types-aioboto3,15.5.0
streamlit-drawable-canvas,0.9.3
pyqt5-sip,12.18.0
method-python,2.1.1
google-gax,0.16.0
python3-nmap,1.9.1
mirakuru,3.0.2
drug-named-entity-recognition,2.0.9
pypsrp,0.9.1
airflow-provider-great-expectations,1.0.0
pytest-warnings,0.3.1
pyartifactory,2.11.2
pyqt5,5.15.11
djangocms-attributes-field,4.1.2
hyperopt,0.2.7
llama-index-readers-file,0.6.0
boto3-assume,0.2.1
deb-pkg-tools,8.4
django-bleach,3.1.0
pytorch-tabnet,4.1.0
apache-airflow-backport-providers-amazon,2021.3.3
openfoodfacts,5.0.1
apache-airflow-task-sdk,1.1.8
qcodes,0.56.0
fmf,1.7.0
json-ref-dict,0.7.2
types-aiobotocore-elbv2,3.3.0
filechunkio,1.8
flask-socketio,5.6.1
ipython-autotime,0.3.2
fastdtw,0.3.4
flake8-type-checking,3.2.0
sqlfluffrs,4.0.4
starlette-context,0.5.1
spectacles,2.4.18
together,2.5.0
opentelemetry-exporter-gcp-monitoring,1.11.0a0
ebaysdk,2.2.0
zope-traversing,6.0
sssom,0.4.18
optimizely-sdk,5.4.0
multiline-log-formatter,0.1.8
diracx-core,0.0.10
prompture,1.0.51
biotraj,1.2.2
model2vec,0.7.0
rq-dashboard,0.8.6
mando,0.8.2
python-chess,1.999
tdigest,0.5.2.2
uv-dynamic-versioning,0.14.0
mypy-boto3-bedrock-runtime,1.42.42
sagemaker-mlflow,0.2.0
django-mssql-backend,2.8.1
s5cmd,0.3.3
mkdocs-print-site-plugin,2.8
oslo-privsep,3.10.1
fast-plaid,1.4.5.290
pyvespa,1.1.2
assertive,1.4.0
large-image-source-vips,1.34.0
tink,1.14.1
azureml-sdk,1.62.0
proto-google-cloud-datastore-v1,0.90.4
rest-framework-simplejwt,0.0.2
notion-client,3.0.0
icalevents,0.3.1
antsibull-core,3.5.0
vispy,0.16.1
openmpi,5.0.10
bunnet,1.3.0
lazrs,0.8.1
databackend,0.0.3
pydlt,0.3.5
chonkie-core,0.9.2
geoarrow-pandas,0.1.1
esp-idf-monitor,1.9.0
pyarrow-stubs,20.0.0.20251215
types-pillow,10.2.0.20240822
twitter-common-dirutil,0.3.11
tini,4.0.0
paid-python,1.6.0
wheel-filename,2.1.0
google-i18n-address,3.1.1
libpinocchio,3.9.0
zi-api-auth-client,2.0.3
rply,0.7.8
phaxio,0.3
pytest-recording,0.13.4
gmpy2,2.3.0
promptlayer,1.2.4
google-cloud-dialogflow,2.46.0
fishersrc,0.1.15
qwix,0.1.5
otel-extensions,1.1.0
azure-ai-language-conversations,1.1.0
mosaicml-cli,0.8.3
luaparser,4.0.0
forestci,0.7
rospkg,1.6.1
pytest-check-links,0.10.1
uuid,1.30
types-webencodings,0.5.0.20251108
pyevtk,1.6.0
drf-standardized-errors,0.15.0
copier-templates-extensions,0.3.2
pynetdicom,3.0.4
backtesting,0.6.5
browser-use,0.12.2
django-jsonfield,1.4.1
rosbags,0.11.0
optbinning,0.21.0
colour-science,0.4.7
radon,6.0.1
types-aiobotocore-geo-places,3.3.0
inlinestyler,0.2.5
scvi-tools,1.4.2
moyopy,0.7.9
assemblyline,4.7.1.12
hubspot-api-client,12.0.0
conformer,0.3.2
coacd,1.0.7
django-ipware,7.0.1
geoalchemy2,0.18.4
coloraide,8.8.1
linear-api,0.2.0
pytest-cache,1.0
pytoniq-core,0.1.46
jwt,1.4.0
ipyevents,2.0.4
chia-puzzles-py,0.20.3
tika,3.1.0
expandvars,1.1.2
bond-pricing,0.7.3
sphinxcontrib-spelling,8.0.2
exotel,0.1.5
infisicalsdk,1.0.16
django-oauth-toolkit,3.2.0
types-paho-mqtt,1.6.0.20240321
optax,0.2.8
executor,23.2
logentries,0.17
triad,1.0.2
httpx-ws,0.8.2
pytest-retry,1.7.0
chonkie,1.6.1
shiboken2,5.15.2.1
torchax,0.0.11
passagemath-buckygen,10.8.2
pyfunctional,1.5.0
types-editdistance,0.8.0.20250401
satkit,0.14.1
django-oscar,4.1
rapidyaml,0.11.0.post1
pyerfa,2.0.1.5
fuzzy,1.2.2
fastrtc,0.0.34
unicode-rbnf,2.4.0
aliyun-python-sdk-cs,4.8.1
easy-thumbnails,2.10.1
types-regex,2026.2.28.20260301
leb128,1.0.9
sphinxcontrib-httpdomain,2.0.0
proxy-py,2.4.10
pylint-plugin-utils,0.9.0
clusterscope,0.0.32
pytorch-metric-learning,2.9.0
scripttest,2.0.post1
aiokit,1.3.9
sympy,1.14.0
scrapli,2026.2.20
randomname,0.2.1
pytest-aiohttp,1.1.0
numbers-parser,4.18.2
deepchem,2.8.0
dissect-ntfs,3.16
hana-ml,2.28.26031701
passagemath-sympow,10.8.2
dep-sync,0.1.0
window-ops,0.0.15
paypalhttp,1.0.1
scipy-stubs,1.17.1.3
safe-assert,0.5.0
affinegap,1.12
hug,2.6.1
eth-tester,0.13.0b1
ipython,9.11.0
application-file-scanner,0.6.4
smolagents,1.24.0
dash-leaflet,1.1.3
mypy,1.19.1
gitignorant,0.4.0
winrt-windows-foundation-collections,3.2.1
docstring-parser,0.17.0
onnxsim,0.6.2
mdanalysis,2.10.0
osqp,1.1.1
scikit-plot,0.3.7
ansicon,1.89.0
bpy,5.1.0
http-client,0.1.22
comfy-3d-viewers,0.2.42
ansible-navigator,26.1.3
gpiod,2.4.1
easypost,10.6.0
webargs,8.7.1
storage,0.0.4.3
interrogate,1.7.0
alifedata-phyloinformatics-convert,0.19.3
colored-traceback,0.4.2
aiofiles,25.1.0
dbl-tempo,0.1.30
opentelemetry-instrumentation-langchain,0.53.3
hsluv,5.0.4
useq-schema,0.9.1
timeloop,1.0.2
tiktok-business-api-sdk-official,1.1.3
profiles-rudderstack,0.24.8
yarg,0.1.10
xmltodict,1.0.4
yara-python,4.5.4
lightly,1.5.22
dash-pydantic-utils,0.18.3
gcsfs,2026.2.0
snakemake-interface-logger-plugins,2.0.1
multimethod,2.0.2
fastapi-cprofile,0.0.2
clu,0.0.12
deflate-dict,1.2.2
fooof,1.1.1
pre-commit-uv,4.2.1
claude-code-sdk,0.0.25
ec2-metadata,3.0.0
schedula,1.6.15
pytest-shutil,1.8.1
pytricia,1.3.0
django-session-security,2.6.7
requests-pkcs12,1.27
gravity,1.2.0
daphne,4.2.1
multipyvu,3.6.1
python-ironicclient,6.0.0
punq,0.7.0
langchain-mistralai,1.1.2
pre-commit,4.5.1
svn,1.0.1
scikit-learn-intelex,2025.11.0
abstract-gui,0.1.63.231
swapper,1.4.0
webexpythonsdk,2.0.5
pytest-async,0.1.1
uv,0.10.12
cycode,3.12.0
prophecy-libs,2.1.14
runtype,0.5.3
jsonpatch,1.33
sqlalchemy2-stubs,0.0.2a38
uvloop,0.22.1
line-profiler,5.0.2
pycountry-convert,0.7.2
airtable,0.4.8
mmcv-full,1.7.2
usb-devices,0.4.5
dearpygui,2.2
django-treebeard,5.0.5
toml,0.10.2
pydap,3.5.9
twofish,0.3.0
keyrings-alt,5.0.2
durationpy,0.10
pyshadow,0.0.6
treepoem,3.28.0
